Year,Description,Image Alt,Image Link,Month,News Title,News Description
2021,France’s shock exit from EURO 2020! - (June’ 21),Les blew their chance!,https://amul.com/files/hits/amul-hits-3026.jpg,6,France’s shock exit from EURO 2020! - (June’ 21)Les blew their chance!,
2021,Champion archer wins triple gold in Paris World Cup! - (June’ 21),"Take a bow, Deepika!",https://amul.com/files/hits/amul-hits-3025.jpg,6,Asian Archery Championships 2023: Parneet Kaur Shocks Compatriot Jyothi Surekha Vennam To Bag Maiden Gold; India Secure Seven Medals,"Compound archers won all the medals, once again overshadowing their recurve teammates as India bagged three gold, one silver, and three bronze in the Asian Archery Championships in Bangkok"
2021,Denmark qualify for knockout stage of Euro 2020 against all odds with amazing play! ... - (June’ 21),"Dane wala jab bhi deta, chhappad phaad ked eta hai! ",https://amul.com/files/hits/amul-hits-3024.jpg,3,"Denmark qualify for knockout stage of Euro 2020 against all odds with amazing play! ... - (June’ 21)Dane wala jab bhi deta, chhappad phaad ked eta hai! ",
2021,Vidya Balan stars in human-animal film... - (June’ 21),Share na please!,https://amul.com/files/hits/amul-hits-3023.jpg,6,Vidya Balan stars in human-animal film... - (June’ 21)Share na please!,
2021,Tribute to the legendary Indian athlete... - (June’ 21),"Itihaas ko kalam se nahin, kadam se likha.",https://amul.com/files/hits/amul-hits-3021.jpg,6,"Tribute to the legendary Indian athlete... - (June’ 21)Itihaas ko kalam se nahin, kadam se likha.",
2021,Celebrating World Yoga Day!- (June’ 21),Bread in. Bread out!,https://amul.com/files/hits/amul-hits-3022.jpg,6,Celebrating World Yoga Day!- (June’ 21)Bread in. Bread out!,
2021,About beverages and football...- (June’ 21),Not bottling one’s feelings !,https://amul.com/files/hits/amul-hits-3020.jpg,6,About beverages and football...- (June’ 21)Not bottling one’s feelings !,
2021,"From 49.7 m, Patrik Schick scores Euro’s longest goal!- (June’ 21)",Schlick goal,https://amul.com/files/hits/amul-hits-3019.jpg,6,"From 49.7 m, Patrik Schick scores Euro’s longest goal!- (June’ 21)Schlick goal",
2021,"Djokovic, first player to win all Grand Slams twice!- (June’ 21)",Serb kuchh jeeta…do baar!,https://amul.com/files/hits/amul-hits-3018.jpg,6,"ATP Paris Masters: Djokovic beats Rune to reach ninth semi-final, Tsitsipas downs Khachanov to advance","Djokovic, the record six-time Paris champion, will face Andrey Rublev for a place in the final after the Russian defeated Alex de Minaur 4-6, 6-3, 6-1. Novak Djokovic celebrates after winning the quarterfinal match against Holger Rune at Paris Masters tennis tournament. AP"
2021,The 2020 UEFA European Football Championship gets underway... - (June’ 21),Yaaro aur Euro ke saath,https://amul.com/files/hits/amul-hits-3017.jpg,6,The 2020 UEFA European Football Championship gets underway... - (June’ 21)Yaaro aur Euro ke saath,
2021,Popularity of South Indian movies on streaming platforms! - (June’ 21),India’s favourite OTT (over the toast) content!,https://amul.com/files/hits/amul-hits-3016.jpg,6,The evolution of female sexuality in Bollywood over the years,"From ‘Fire’ to ‘The Dirty Picture,’ the portrayal of female sexuality in Hindi films has witnessed constant evolution, but recent representation raises concerns about oversimplification and the potent"
2021,Popular streaming OTT series...- (June’ 21),Family ke mann ko bhaayya!,https://amul.com/files/hits/amul-hits-3015.jpg,6,Popular streaming OTT series...- (June’ 21)Family ke mann ko bhaayya!,
2021,CBSE Board Exams cancelled!- (June’ 21),Students pass. Butter aur bhi paas,https://amul.com/files/hits/amul-hits-3011.jpg,6,CBSE Board Exams cancelled!- (June’ 21)Students pass. Butter aur bhi paas,
2021,Amul celebrates World Milk Day!- (June’ 21),Jug jug piyo!,https://amul.com/files/hits/amul-hits-3010.jpg,6,Amul celebrates World Milk Day!- (June’ 21)Jug jug piyo!,
2021,Amazon buys MGM in a major media deal! - (May’ 21),Bezo’s gets the lion’s share!,https://amul.com/files/hits/amul-hits-3009.jpg,5,‘Pay To Quit’ Jeff Bezos Offered Rs 4 Lakh To Amazon Employees To Resign; Here’s Why,The &#39;Pay to Quit&#39; offer was made to ensure that they maintained a workforce that was dedicated and enthusiastic.
2021,Reunion special of sitcom series ‘Friends’! - (May’ 21),A must at reunions!,https://amul.com/files/hits/amul-hits-3008.jpg,5,When Matthew Perry Revealed Why He Nearly Missed The Friends Reunion; Why He Said The Show&#39;s Last Line,"Speaking to ABC after the reunion, Matthew revealed that he had an urgent dental appointment which made his “mouth feel like fire” a few days before the shoot. He said, “It sounded like my voice was up… I couldn’t not show up… So, what I chose to do was just go and do the best that I could.”"
2021,Luis Suarez wins it for Atletico Madrid! - (May’ 21),His barca is worse than his bite!,https://amul.com/files/hits/amul-hits-3007.jpg,5,MLS: Luis Suarez to reunite with former Barcelona teammates at Inter Miami,"Inter Miami is set to add Luis Suarez to its roster, following the recent signing of Lionel Messi. Suarez, currently playing for Gremio in Brazil, wil"
2021,Tribute to the pioneering environmentalist...- (May’ 21)Tribute to the pioneering environmentalist...- (May’ 21),We will always chipko to your beliefs,https://amul.com/files/hits/amul-hits-3006.jpg,5,Tribute to the pioneering environmentalist...- (May’ 21)Tribute to the pioneering environmentalist...- (May’ 21)We will always chipko to your beliefs,
2021,New head coach for India's tour of Sri Lanka! - (May’ 21),Rahul ke Dravidya se seekho…,https://amul.com/files/hits/amul-hits-3005.jpg,5,New head coach for India's tour of Sri Lanka! - (May’ 21)Rahul ke Dravidya se seekho…,
2021,The rollercoaster ride of Crypto currency! - (May’ 21),From Super Bitcoin to badly hitcoin ?,https://amul.com/files/hits/amul-hits-3004.jpg,5,Bitcoin lifts crypto mood by retaking 17-month peak; SOL jumps,Bitcoin has more than doubled this year in part on bets that the Securities and Exchange Commission may approve applications from the likes of BlackRock Inc. to start the first US ETFs investing directly in the token.
2020,Welcoming the new year... 2021! - (Dec' 20),Finally twenty twenty twent!,https://amul.com/files/hits/amul-hits-2935.jpg,12,Welcoming the new year... 2021! - (Dec' 20)Finally twenty twenty twent!,
2020,India wins second test match in Australia! - (Dec' 20),Melborn again.,https://amul.com/files/hits/amul-hits-2934.jpg,12,Cricket World Cup 2023: England&#39;s golden era may be ending but don&#39;t forget the memories,"England&#39;s World Cup has been shambolic at times but if this is the end of their golden era, take a moment to appreciate the ride."
2020,Wishing a Merry Christmas to all! - (Dec' 20),Get clause to butter!,https://amul.com/files/hits/amul-hits-2933.jpg,12,Wishing a Merry Christmas to all! - (Dec' 20)Get clause to butter!,
2020,India collapses to lowest ever test score! - (Dec' 20),Adelaid  low,https://amul.com/files/hits/amul-hits-2932.jpg,12,India collapses to lowest ever test score! - (Dec' 20)Adelaid  low,
2020,Indian-American Raja Chari will be commander of SpaceX Crew -3 mission! - (Dec' 20),Rocket ka Raja!,https://amul.com/files/hits/amul-hits-2931.jpg,12,Indian-American Raja Chari will be commander of SpaceX Crew -3 mission! - (Dec' 20)Rocket ka Raja!,
2020,Tamil Nadu girl creates world record by cooking 46 dishes in 58 minutes! - (Dec' 20),Maha Lakshmi Express!,https://amul.com/files/hits/amul-hits-2930.jpg,12,Tamil Nadu girl creates world record by cooking 46 dishes in 58 minutes! - (Dec' 20)Maha Lakshmi Express!,
2020,On the occasion of the great German composer/pianist's 250th birth anniversary! - (Dec' 20),Beethoven's Fifth (x 50) !,https://amul.com/files/hits/amul-hits-2929.jpg,12,On the occasion of the great German composer/pianist's 250th birth anniversary! - (Dec' 20)Beethoven's Fifth (x 50) !,
2020,Tribute to the great British author of espionage novels. - (Dec' 20),The Spy who will never get old,https://amul.com/files/hits/amul-hits-2928.jpg,11,Tribute to the great British author of espionage novels. - (Dec' 20)The Spy who will never get old,
2020,Wishing Rajinikathji on his 70th birthday! - (Dec' 20),"Happy Seventea, Thalaivar!",https://amul.com/files/hits/amul-hits-2927.jpg,12,"Wishing Rajinikathji on his 70th birthday! - (Dec' 20)Happy Seventea, Thalaivar!",
2020,Tribute to the contemporary choreographer/dancer... - (Dec' 20),Ustaad of fusion...,https://amul.com/files/hits/amul-hits-2926.jpg,12,Tribute to the contemporary choreographer/dancer... - (Dec' 20)Ustaad of fusion...,
2020,Bob Dylan's 60 year catalogue of 600 songs sold! - (Dec' 20),The rhymes they are a changin' hands!,https://amul.com/files/hits/amul-hits-2925.jpg,12,Bob Dylan's 60 year catalogue of 600 songs sold! - (Dec' 20)The rhymes they are a changin' hands!,
2020,"Tribute to the much respected and revered 'Spice King', the owner of MDH. - (Dec' 20)",Yaad bhi taaza. Swad bhi taaza...,https://amul.com/files/hits/amul-hits-2924.jpg,12,"Tribute to the much respected and revered 'Spice King', the owner of MDH. - (Dec' 20)Yaad bhi taaza. Swad bhi taaza...",
2020,Left arm pacer makes brilliant debut for India in both ODI and T20! - (Dec' 20),"Tea, Natrajan?",https://amul.com/files/hits/amul-hits-2923.jpg,12,IND vs SL: Even the famed Pakistan pacers can&#39;t stop gushing about &#39;world-class&#39; Indian fast bowlers,"India&#39;s batting prowess had set the stage for an impressive ... The collective effort of the Indian team, both with the bat and the ball, showcased the depth of talent and determination within the squad. The unity and spirit on display were emblematic ..."
2020,"Kohli, fastest to 12,000 ODI runs! - (Dec' 20)","Baarah baarah haan, aur maar haan",https://amul.com/files/hits/amul-hits-2922.jpg,12,"Kohli, fastest to 12,000 ODI runs! - (Dec' 20)Baarah baarah haan, aur maar haan",
2020,AP State Government and Amul to collaborate on dairy development! - (Dec' 20),Amul Pradesh!,https://amul.com/files/hits/amul-hits-2921.jpg,12,AP State Government and Amul to collaborate on dairy development! - (Dec' 20)Amul Pradesh!,
2020,"Jallikattu, India's official entry to the 2021 Oscars! - (Dec' 20)",Kattu a piece of butter?,https://amul.com/files/hits/amul-hits-2920.jpg,12,"Jallikattu, India's official entry to the 2021 Oscars! - (Dec' 20)Kattu a piece of butter?",
2020,Spectators are back in the stadiums! - (Nov' 20),Fan tastic sight!,https://amul.com/files/hits/amul-hits-2919.jpg,11,Watching sports fans,"Watching sports, especially cricket, is a thrilling experience for everyone. When one wears a jersey, shouts the name of their favourite players, or waves placards, banners and flags can be infectious."
2020,Tribute to one of the greatest footballers of all time! - (Nov' 20),The foot of God.,https://amul.com/files/hits/amul-hits-2918.jpg,11,Browns Coach Jokes About Adjustments From Week 4,JIM SCHWARZ PLAYING WEEK ADJUSTMENTS CLOSE TO THE CHEST The best thing that Cleveland Browns fans could say about their Week 4 showdown against the Baltimore Ravens was that it was a learning experience.
2020,Celebrating National Milk Day and Dr. Kurien’s 99th birth anniversary on Nov 26! - (Nov' 20),The milkmahaan of India!,https://amul.com/files/hits/amul-hits-2917.jpg,11,Celebrating National Milk Day and Dr. Kurien’s 99th birth anniversary on Nov 26! - (Nov' 20)The milkmahaan of India!,
2020,Wishing the people of Tamil Nadu safety from Cyclone Nivar... - (Nov' 20),"Count on us, come rain or shine",https://amul.com/files/hits/amul-hits-2916.jpg,11,"Wishing the people of Tamil Nadu safety from Cyclone Nivar... - (Nov' 20)Count on us, come rain or shine",
2020,Strict travel restrictions for people entering Maharashtra from 4 states! - (Nov' 20),Maharaksha?,https://amul.com/files/hits/amul-hits-2915.jpg,11,Strict travel restrictions for people entering Maharashtra from 4 states! - (Nov' 20)Maharaksha?,
2020,Celebrating good taste on International Men's Day... - (Nov' 20),Sabke man ko bhaaye!,https://amul.com/files/hits/amul-hits-2914.jpg,11,ICC Men’s ODI World Cup: Birthday boy Virat Kohli turns a century older at Eden Gardens,"On his birthday, Kohli equalled the great Sachin Tendulkar’s record of 49 One-Day International centuries at the ICC Men’s ODI World Cup fixture against South Africa."
2020,Memoirs of former US President Obama... - (Nov' 20),Autobarackography!,https://amul.com/files/hits/amul-hits-2913.jpg,11,Memoirs of former US President Obama... - (Nov' 20)Autobarackography!,
2020,Tribute to legendary Bengali stage and film actor... - (Nov' 20),Apaar sansar...,https://amul.com/files/hits/amul-hits-2912.jpg,11,Kamal Haasan unveils a statue of Telugu superstar Krishna in Vijayawada,Actor Kamal Haasan unveiled the statue of former Telugu superstar Krishna in Vijayawada while shooting for his upcoming film &#39;Indian 2&#39;. The video of
2020,"MI win their fifth title, second successive trophy in IPL! - (Nov' 20)",Sabko diya dum bhai...Mumbai!,https://amul.com/files/hits/amul-hits-2911.jpg,11,Mumbai Indians Won Their Fifth IPL Title On This Day In 2020,Mumbai Indians defeated Delhi Capitals by five wickets in the IPL 2020 final to claim the title. Check out match report here on news18.com.
2020,"USA Vice President has roots in Tamilnadu, India! - (Nov' 20)",Kamula Harris!,https://amul.com/files/hits/amul-hits-2910.jpg,11,New York State Senator joins US VP Kamala Harris for Diwali celebrations,"&quot;Honored to join VP Kamala Harris and Second Gentleman Doug Emhoff at their Diwali celebration. In these trying times, I extend my heartfelt wishes for peace and healing to all facing turmoil and suffering. Let Diwali bring light and unity,&quot; he wrote on X."
2020,USA's 46th President! - (Nov' 20),Nail Biden victory!,https://amul.com/files/hits/amul-hits-2909.jpg,11,USA's 46th President! - (Nov' 20)Nail Biden victory!,
2020,Much speculation on the Indian opener's fitness! - (Nov' 20),Rohit ko team mein fit kyun nahi kiya?,https://amul.com/files/hits/amul-hits-2908.jpg,11,India are playing like legitimate champions: Former opener lauds Rohit &amp; Co.&#39;s unbeaten ODI WC run,"India have been on a roll in the 2023 ODI World Cup at home. Rohit Sharma-led Men in Blue are on a winning spree, with eight wins on the trot, and sitting pretty at the top of the points table. They were the first team to qualify for the semi-finals and will play one of Pakistan,"
2020,First generation immigrant becomes New Zealand’s first ever Indian origin minister! - (Nov' 20),Immigreat achievement!,https://amul.com/files/hits/amul-hits-2907.jpg,11,Immigration Series: All about New Zealand’s Migrant Exploitation Protection Work Visa (MEPV),"Immigration New Zealand (INZ) has amended the Migrant Exploitation Protection Work Visa (MEPV), an open work visa that enables migrant workers to leave exploitative employment situations."
2020,Tribute to the original James Bond! - (Nov' 20),A Diamond is forever...,https://amul.com/files/hits/amul-hits-2906.jpg,11,Heartwarming Portraits Of The Past Have Us Daydreaming Just Like It Was Yesterday,Then it was on to her most notable role of the 80s&#39;; Stacey Sutton in the James Bond film A View to a Kill in 1985 ... It’s the most notorious story about Alice Cooper that’s been going on forever. And I thought “it just one chicken and I didn ...
2020,Hamilton overtakes Schumacher's record of Fomula One wins! - (Oct' 20),Achcha toh phir Hamilte hai!,https://amul.com/files/hits/amul-hits-2905.jpg,10,Hamilton overtakes Schumacher's record of Fomula One wins! - (Oct' 20)Achcha toh phir Hamilte hai!,
2020,Archaeological finds from 4500 years ago of Indians making cheese! -  (Oct' 20),Dairy indus...try,https://amul.com/files/hits/amul-hits-2904.jpg,10,Archaeological finds from 4500 years ago of Indians making cheese! -  (Oct' 20)Dairy indus...try,
2020,Wishing everyone a joyful Dussehra! - (Oct' 20),Happy Dishehra!,https://amul.com/files/hits/amul-hits-2903.jpg,10,"Happy Dhanteras 2023: Top 20 wishes, quotes and messages to share","India is celebrating Dhanteras today, the first day of the five-day festival, Diwali. This day brings prosperity and good luck to your home. Here are the top 20 wishes, quotes and messages to share"
2020,Mumbai Locals welcome back women commuters! -  (Oct' 20),Ladies first...ladies fast!,https://amul.com/files/hits/amul-hits-2902.jpg,10,Mumbai Locals welcome back women commuters! -  (Oct' 20)Ladies first...ladies fast!,
2020,Tribute to founder Chairman Shri Tribhuvandas Patel on his 117th birth anniversary! - (Oct' 20),Inka Amulya yogdaan tha...,https://amul.com/files/hits/amul-hits-2901.jpg,10,Tribute to founder Chairman Shri Tribhuvandas Patel on his 117th birth anniversary! - (Oct' 20)Inka Amulya yogdaan tha...,
2020,Relief of compound interest on loans! - (Oct' 20),You aren't alone!,https://amul.com/files/hits/amul-hits-2900.jpg,10,Co-op Societies Eligible for Section 80P Deduction on Interest from Co-op Banks,"In a recent ITAT Mumbai case, the deduction of interest income under Section 80P for a cooperative housing society was upheld, clarifying eligibility for cooperative societies."
2020,"Rafa wins his 13th French Open, 20th overall, equaling record! - (Oct' 20)",Tu bees badi hai mast mast!,https://amul.com/files/hits/amul-hits-2899.jpg,10,"Rafa wins his 13th French Open, 20th overall, equaling record! - (Oct' 20)Tu bees badi hai mast mast!",
2020,Sparring in debate between Kamala Harris and Mike Pence! - (Oct' 20),"Mr. Vice president, I'm snacking!",https://amul.com/files/hits/amul-hits-2898.jpg,10,Vice President Kamala Harris confident about 2024 amid poll challenges,"A recent poll revealed a dip in approval ratings among young people for President Biden, with less than 50% expressing satisfaction."
2020,Tribute to one of the greatest guitarists of all time. RIP. - (Oct' 20),You really got us to Jump and Erupt...,https://amul.com/files/hits/amul-hits-2897.jpg,10,Tribute to one of the greatest guitarists of all time. RIP. - (Oct' 20)You really got us to Jump and Erupt...,
2020,Restaurants and eateries open today in Mumbai! - (Oct' 20),Res turant jaao!,https://amul.com/files/hits/amul-hits-2896.jpg,10,Diwali food menus: Top places to savour the flavours during festivity,"Whether you&#39;re seated amidst the open ... The restaurant offers a range of international and Indian dishes, so you can indulge in diverse flavours. Mado Mado at Fairfield by Marriott Mumbai International Airport offers a delightful dining experience ..."
2020,On keeping Whatsapp chats safe... - (Sep' 20),Leakai padhai chalu hai?,https://amul.com/files/hits/amul-hits-2895.jpg,9,On keeping Whatsapp chats safe... - (Sep' 20)Leakai padhai chalu hai?,
2020,Tribute to a legendary singer... - (Sep' 20),Tere mere beech mein kaisa tha yeh bandhan anjaana...,https://amul.com/files/hits/amul-hits-2894.jpg,9,Tribute to a legendary singer... - (Sep' 20)Tere mere beech mein kaisa tha yeh bandhan anjaana...,
2020,Tribute to a great cricketer/commentator! - (Sep' 20),Professor of batting. Dean of commentary.,https://amul.com/files/hits/amul-hits-2893.jpg,9,Tribute to a great cricketer/commentator! - (Sep' 20)Professor of batting. Dean of commentary.,
2020,New US Open tennis men's champion! -  (Sep' 20),Dum lagaake jeeta!,https://amul.com/files/hits/amul-hits-2892.jpg,9,Tennis: World Number one Novak Djokovic beats Holger Rune in Paris Masters quarter-finals,"Novak Djokovic edged out Holger Rune on Friday to avenge his defeat in last year&#39;s Paris Masters final and reach the last four, while Stefanos Tsitsipas set up a meeting with Grigor Dimitrov. World number one Djokovic missed a match point in the second set but eventually claimed a 7-5,"
2020,"Launch of eGopala app, breed improvement marketplace and information portal for farmers by Prime Minister! - (Sep' 20)",Easy to buy! Sabko bhaaye!,https://amul.com/files/hits/amul-hits-2891.jpg,3,"Launch of eGopala app, breed improvement marketplace and information portal for farmers by Prime Minister! - (Sep' 20)Easy to buy! Sabko bhaaye!",
2020,Remembering our Milkman of India on his eighth death anniversary ! - (Sep' 20),"Milk ka Maan, Samman aur Atmanirbharta!",https://amul.com/files/hits/amul-hits-2890.jpg,9,"Remembering our Milkman of India on his eighth death anniversary ! - (Sep' 20)Milk ka Maan, Samman aur Atmanirbharta!",
2020,World no. 1 disqualified from US Open! (Sep' 20),Djokhimovic,https://amul.com/files/hits/amul-hits-2889.jpg,9,"‘Might is right’ has no place in free, open and rule-based order: Defence Minister",Rajnath Singh says multi-national collaborative frameworks must to tackle maritime challenges of Indian Ocean Region
2020,On-line video game app banned in India! - (Sep' 20),Sabji? Haan ji. Pub G? Na Ji!,https://amul.com/files/hits/amul-hits-2888.jpg,9,On-line video game app banned in India! - (Sep' 20)Sabji? Haan ji. Pub G? Na Ji!,
2020,"Tribute to a great politician, President and a statesman. - (Sep' 20)",Farewell to one of Bharat's brightest Ratnas...,https://amul.com/files/hits/amul-hits-2887.jpg,9,"Tribute to a great politician, President and a statesman. - (Sep' 20)Farewell to one of Bharat's brightest Ratnas...",
2020,Wishing everyone a happy Onam! - (Aug' 20),Add Swadya to Sadya!,https://amul.com/files/hits/amul-hits-2886.jpg,8,Wishing everyone a happy Onam! - (Aug' 20)Add Swadya to Sadya!,
2020,"Tribute to Black Panther star, Chadwick Boseman - (Aug' 20)",Marvel of an actor!,https://amul.com/files/hits/amul-hits-2885.jpg,8,"Tribute to Black Panther star, Chadwick Boseman - (Aug' 20)Marvel of an actor!",
2020,Virat and Anushka are expecting! - (Aug' 20),Weerushka on the way!,https://amul.com/files/hits/amul-hits-2884.jpg,8,5 times Anushka Sharma and Virat Kohli spoke fondly about their daughter Vamika,"Anushka Sharma and Virat Kohli’s daughter Vamika was born on 11th January, 2021. Recently, Anushka sparked second pregnancy rumours."
2020,New Champions League winners! - (Aug' 20),Buy N munch,https://amul.com/files/hits/amul-hits-2883.jpg,8,New Champions League winners! - (Aug' 20)Buy N munch,
2020,Microsoft Parts ways with Internet Explorer after 25 years (Aug' 20),Internot to Explore anymore?,https://amul.com/files/hits/amul-hits-2882.jpg,8,Microsoft Parts ways with Internet Explorer after 25 years (Aug' 20)Internot to Explore anymore?,
2020,Tribute to the legendary Indian Classical vocalist (Aug' 20),"Sur pe Raj, Swar pe Raj, dil pe Raj...",https://amul.com/files/hits/amul-hits-2881.jpg,8,"Tribute to the legendary Indian Classical vocalist (Aug' 20)Sur pe Raj, Swar pe Raj, dil pe Raj...",
2020,Tribute to the courageous Indian opening batsman and politician (Aug' 20),Har toofan ne toughen kiya!,https://amul.com/files/hits/amul-hits-2880.jpg,8,Tribute to the courageous Indian opening batsman and politician (Aug' 20)Har toofan ne toughen kiya!,
2020,MS Dhoni retires from international cricket (Aug' 20),"O Mahi, O Rahi... Tu kahin na rukna haar ke!",https://amul.com/files/hits/amul-hits-2879.jpg,8,"MS Dhoni retires from international cricket (Aug' 20)O Mahi, O Rahi... Tu kahin na rukna haar ke!",
2020,Wishing all a happy Independence day!,Swadtantra Divas,https://amul.com/files/hits/amul-hits-2878.jpg,dec,Wishing all a happy Independence day!Swadtantra Divas,
2020,Joe Biden's running mate... - (Aug' 20),Kamaal Harris!,https://amul.com/files/hits/amul-hits-2877.jpg,8,Harris outperforms Biden in three swing states ahead of 2024 presidential race,"US vice president Kamala Harris has fared better than her boss, president Joe Biden, in three key swing states when pitched against former president Donald Trump, the GOP’s front-runner, ahead of the 2024 presidential election,"
2020,Supreme Court judgment on equal inheritance rights to daughters! - (Aug' 20),Propertea for everyone!,https://amul.com/files/hits/amul-hits-2876.jpg,8,Supreme Court judgment on equal inheritance rights to daughters! - (Aug' 20)Propertea for everyone!,
2020,The Rana - Miheeka 'shaadi' is an Internet sensation! - (Aug' 20),The Daggubutterly wedding!,https://amul.com/files/hits/amul-hits-2875.jpg,8,The Rana - Miheeka 'shaadi' is an Internet sensation! - (Aug' 20)The Daggubutterly wedding!,
2020,Huge landslides in the Mumbai! - (Aug' 20),Maximum advercity!,https://amul.com/files/hits/amul-hits-2874.jpg,8,Huge landslides in the Mumbai! - (Aug' 20)Maximum advercity!,
2020,India celebrates historic Ram Mandir Bhoomi Puja... - (Aug' 20),Monumental occasion!,https://amul.com/files/hits/amul-hits-2873.jpg,8,Sri Ram Janambhoomi Trust invites UP CM Yogi Adityanath for consecration ceremony of Ram Mandir,"Sri Ram Janmabhoomi Trust officials, Champat Rai and Govind Dev Giri Maharaj, extended an invitation to Uttar Pradesh Chief Minister Yogi Adityanath for the &#39;Pran Pratishtha&#39; ceremony at the Ram Temple on January 22,"
2020,Amitabh Bachchan returns home from hospital! - (Aug' 20),AB beats C!,https://amul.com/files/hits/amul-hits-2872.jpg,8,Amitabh Bachchan returns home from hospital! - (Aug' 20)AB beats C!,
2020,Celebrating Rakhsha Bandhan across the country as brothers and sisters bond... - (Aug' 20),Yeh snack sabko bhaiya!,https://amul.com/files/hits/amul-hits-2871.jpg,8,"Big Brother 25: Jag Bains lifts the trophy, becomes the first Indian origin Sikh to bag the reality TV show",Jag Bains lifts the trophy of Big Brother 25 creating a history by becoming the first Indian origin Sikh to bag the reality TV show. The finale was be
2020,First batch of Rafale jets arrive... - (July 20),Jab we jet!,https://amul.com/files/hits/amul-hits-2870.jpg,7,India’s request for 26 Rafale Naval Jets from France,This request is noteworthy as it follows the successful delivery of 36 Rafale aircraft to India in the previous year.
2020,Cricket tournament to shift venue from India to UAE! - (July 20),IPL sheikhs things up!,https://amul.com/files/hits/amul-hits-2869.jpg,7,Cricket tournament to shift venue from India to UAE! - (July 20)IPL sheikhs things up!,
2020,T20 World Cup postponed due to pandemic! - (July 20),T20 saal baad?,https://amul.com/files/hits/amul-hits-2868.jpg,7,T20 World Cup postponed due to pandemic! - (July 20)T20 saal baad?,
2020,Today is World Emoji Day! - (July 20),Wahan emotikaun hai tera!,https://amul.com/files/hits/amul-hits-2867.jpg,7,Today is World Emoji Day! - (July 20)Wahan emotikaun hai tera!,
2020,Tech company announces digitization fund to accelerate India's  digital economy! - (July 20),Pichai aur India ki Goooglebandi!,https://amul.com/files/hits/amul-hits-2866.jpg,7,Government unveils digital advertisement policy,"According to TRAI’s Indian Telecom Services Performance Indicators JanuaryMarch 2023, the internet penetration in India was more than 880 million, and the number of telecom subscribers was over 1,172 million."
2020,Spectator sports being played with empty stands! - (July 20),Dekh bye dekh...,https://amul.com/files/hits/amul-hits-2865.jpg,7,Spectator sports being played with empty stands! - (July 20)Dekh bye dekh...,
2020,Tribute to the great actor-comedian... - (July 20),Poore jag ko hasaya...,https://amul.com/files/hits/amul-hits-2864.jpg,7,Tribute to the great actor-comedian... - (July 20)Poore jag ko hasaya...,
2020,Controversy about inflated BEST bills in Mumbai... - (July 20),Electricked?,https://amul.com/files/hits/amul-hits-2863.jpg,7,Controversy about inflated BEST bills in Mumbai... - (July 20)Electricked?,
2020,Tribute to the 'Mother of Dance/Choreography in India'! - (July 20),"From the A,B,C to the Ek, Do, Teen of dance",https://amul.com/files/hits/amul-hits-2862.jpg,7,"Tribute to the 'Mother of Dance/Choreography in India'! - (July 20)From the A,B,C to the Ek, Do, Teen of dance",
2020,New Delhi bans 59 Chinese apps! - (June' 20),Stik with this stok,https://amul.com/files/hits/amul-hits-2861.jpg,6,New Delhi bans 59 Chinese apps! - (June' 20)Stik with this stok,
2020,Class 10 exams cancelled! - (June' 20),Board ho gaye? Sandwich khao!,https://amul.com/files/hits/amul-hits-2860.jpg,6,Class 10 exams cancelled! - (June' 20)Board ho gaye? Sandwich khao!,
2020,Football club wins Premier League title after 30 year wait! - (June' 20),Liverpools it off!,https://amul.com/files/hits/amul-hits-2859.jpg,6,"Football news LIVE: Liverpool suffer shock defeat, West Ham and Brighton win, Premier League build-up","SPORT.com brings you all the latest news, views and gossip from the world of football. Today’s headlines: Late VAR drama and ‘horrendous defending’ sees Liverpool fall to defeat at"
2020,On the occasion of International Yoga Day... - (June 20),Some things are worth stretching for...,https://amul.com/files/hits/amul-hits-2858.jpg,6,On the occasion of International Yoga Day... - (June 20)Some things are worth stretching for...,
2020,Tribute to our bravehearts in Galwan Valley... - (June' 20),Martyrbhoomi!,https://amul.com/files/hits/amul-hits-2857.jpg,6,Tribute to our bravehearts in Galwan Valley... - (June' 20)Martyrbhoomi!,
2020,Big B and Ayushmann co-star in Gulabo Sitabo! - (June' 20),Bula do khila do!,https://amul.com/files/hits/amul-hits-2856.jpg,6,Big B and Ayushmann co-star in Gulabo Sitabo! - (June' 20)Bula do khila do!,
2020,Tribute to a fine young actor... - (June' 20),Ik vaari phir se aa bhi jaa yaara...,https://amul.com/files/hits/amul-hits-2855.jpg,6,Tribute to a fine young actor... - (June' 20)Ik vaari phir se aa bhi jaa yaara...,
2020,Tribute to legendary Indian film director...- (June' 20),"Thank you for the khatti, meethi, chhoti si baatein, Basuda...",https://amul.com/files/hits/amul-hits-2854.jpg,6,"Tribute to legendary Indian film director...- (June' 20)Thank you for the khatti, meethi, chhoti si baatein, Basuda...",
2020,About the boycott of Chinese products... - (June' 20),Exit the dragon?,https://amul.com/files/hits/amul-hits-2853.jpg,6,About the boycott of Chinese products... - (June' 20)Exit the dragon?,
2020,Amul celebrates World Milk Day! - (May' 20),In a glass of its own!,https://amul.com/files/hits/amul-hits-2852.jpg,5,"‘Drinking milk is an acquired habit, resulting from around 10,000 years of agriculture’","Shashi Kumar, the Co-founder and CEO of Akshayakalpa Organic, argues we are talking about lactose intolerance now because our food habits have changed owing to fast food culture."
